loss,phase1.motifs_prob,phase2.replication_prob,phase2.ung_prob,phase2.short_patch_ber_prob,phase2.lp_ber.profile,phase2.lp_ber.motifs_prob,phase2.mmr.motifs_prob
5.074131074160834,[0.06643957 0.41846441 0.01472782 0.08950995 0.38230786 0.02855039],0.3593114664639665,1.0,0.3324313299820527,"[5.06385257e-02 1.86166274e-02 7.57590091e-03 1.66062651e-02
 9.84490835e-03 9.92231815e-28 1.15865478e-02 2.21687875e-02
 9.87084518e-03 9.92231815e-28 9.92231815e-28 3.27144416e-02
 1.51674221e-01 1.21869488e-01 1.22593448e-01 9.92231815e-28
 1.06600616e-01 1.03978537e-01 5.77121469e-02 9.92231815e-28
 9.92231815e-28 3.02240866e-02 9.92231815e-28 9.92231815e-28
 3.30536631e-02 9.92231815e-28 9.92231815e-28 5.12355276e-02
 9.92231815e-28 9.92231815e-28 4.14354157e-02]",[0.08060099 0.07107185 0.4154632  0.43286396],[0.25 0.25 0.25 0.25]
4.9888853676932055,[0.06937291 0.41991516 0.01501883 0.08959451 0.37883372 0.02726488],0.3581105405564409,1.0,0.3281704302066852,"[5.08845625e-02 2.04761300e-02 1.20655051e-02 1.61182528e-02
 9.04464357e-03 9.90498445e-28 1.45736395e-02 2.66267724e-02
 1.32860761e-02 9.90498445e-28 2.04371463e-04 3.58545620e-02
 1.55200076e-01 1.29614000e-01 1.22183097e-01 9.90498445e-28
 1.08112970e-01 1.00059643e-01 5.55169729e-02 9.90498445e-28
 9.90498445e-28 2.74153569e-02 9.90498445e-28 9.90498445e-28
 2.58033919e-02 9.90498445e-28 9.90498445e-28 4.39847518e-02
 9.90498445e-28 9.90498445e-28 3.29752245e-02]",[0.07721171 0.06521985 0.41895426 0.43861418],[0.25 0.25 0.25 0.25]
5.205064754393545,[0.07238928 0.42044518 0.01698672 0.09050844 0.373218   0.02645238],0.3559674579392758,1.0,0.3235640993285639,"[5.03595022e-02 2.33208176e-02 1.42578684e-02 1.38036175e-02
 7.50857537e-03 9.88968336e-28 1.50778127e-02 3.01925069e-02
 1.64808798e-02 9.88968336e-28 9.01171273e-04 4.04783827e-02
 1.55912686e-01 1.36665824e-01 1.23107574e-01 9.88968336e-28
 1.07767672e-01 9.52141474e-02 5.66129172e-02 9.88968336e-28
 9.88968336e-28 2.43089965e-02 9.88968336e-28 9.88968336e-28
 2.10744196e-02 9.88968336e-28 9.88968336e-28 3.61406662e-02
 9.88968336e-28 9.88968336e-28 3.08139632e-02]",[0.07521357 0.05851268 0.42220401 0.44406973],[0.25 0.25 0.25 0.25]
5.207143758784323,[0.07602695 0.41853128 0.02072956 0.09192456 0.36521269 0.02757495],0.35400117128964786,1.0,0.31905663073956037,"[4.92299941e-02 2.51986406e-02 1.52204389e-02 1.11133081e-02
 6.24908211e-03 9.88513918e-28 1.35588432e-02 3.24074899e-02
 1.94496806e-02 9.88513918e-28 2.74466073e-03 4.50824326e-02
 1.55565629e-01 1.42629258e-01 1.24583920e-01 9.88513918e-28
 1.06885119e-01 9.07398569e-02 5.98525495e-02 9.88513918e-28
 9.88513918e-28 2.40189506e-02 9.88513918e-28 9.88513918e-28
 1.76616414e-02 9.88513918e-28 9.88513918e-28 2.99068846e-02
 9.88513918e-28 9.88513918e-28 2.79016207e-02]",[0.07485242 0.05201953 0.42472144 0.44840661],[0.25 0.25 0.25 0.25]
5.258869123398091,[0.08082807 0.41512718 0.02558688 0.09455316 0.35620839 0.02769633],0.3527111075696362,1.0,0.31503688583373607,"[4.69015803e-02 2.70165316e-02 1.61970989e-02 1.23616342e-02
 7.67864232e-03 9.80732283e-28 1.20078693e-02 3.28335178e-02
 2.17202795e-02 2.72457385e-03 5.28452913e-03 4.58203921e-02
 1.54371750e-01 1.46691436e-01 1.24836651e-01 9.80732283e-28
 1.04326241e-01 8.69588927e-02 6.25573781e-02 3.48158702e-03
 9.80732283e-28 2.23849261e-02 9.80732283e-28 9.80732283e-28
 1.40672625e-02 9.80732283e-28 9.80732283e-28 2.42004843e-02
 9.80732283e-28 9.80732283e-28 2.55767417e-02]",[0.07580836 0.04602279 0.42568303 0.45248582],[0.25 0.25 0.25 0.25]
5.03456913372886,[0.08512069 0.41200531 0.03059892 0.09537154 0.3478835  0.02902003],0.35173525787170923,1.0,0.31150459206228415,"[4.48084585e-02 2.82800031e-02 1.76205893e-02 1.46639795e-02
 9.84004591e-03 9.76015787e-28 1.04355298e-02 3.42651529e-02
 2.45759025e-02 6.91688827e-03 8.30759936e-03 4.62447057e-02
 1.53099753e-01 1.49054351e-01 1.24226393e-01 9.76015787e-28
 1.00515766e-01 8.15744405e-02 6.53207791e-02 7.01413070e-03
 9.76015787e-28 2.22926291e-02 9.76015787e-28 9.76015787e-28
 1.01298178e-02 9.76015787e-28 9.76015787e-28 1.85897145e-02
 9.76015787e-28 9.76015787e-28 2.22233703e-02]",[0.07743051 0.04088858 0.4254528  0.45622811],[0.25 0.25 0.25 0.25]
5.014490119688456,[0.08803295 0.40914896 0.03560348 0.09763134 0.33916707 0.0304162 ],0.35188267217326274,1.0,0.30869789054674346,"[4.21266739e-02 3.10197064e-02 1.95125184e-02 1.77142614e-02
 1.27057295e-02 9.76588272e-28 8.01836449e-03 3.61075746e-02
 2.62879068e-02 1.11172595e-02 1.19727703e-02 4.64387120e-02
 1.52677599e-01 1.51163120e-01 1.23003688e-01 9.76588272e-28
 9.61034935e-02 7.56545770e-02 6.76332396e-02 1.05153681e-02
 9.76588272e-28 2.13439315e-02 9.76588272e-28 9.76588272e-28
 6.72371501e-03 9.76588272e-28 9.76588272e-28 1.41351928e-02
 9.76588272e-28 9.76588272e-28 1.80245984e-02]",[0.07877619 0.03751746 0.42419835 0.459508  ],[0.25 0.25 0.25 0.25]
4.992202246779958,[0.09125056 0.40688523 0.04048353 0.0990225  0.3314419  0.03091628],0.3528335056639753,1.0,0.3062670166569473,"[4.07315058e-02 3.49130261e-02 2.06569258e-02 2.02229552e-02
 1.54853169e-02 9.77993164e-28 5.99497986e-03 3.79590469e-02
 2.76367132e-02 1.54166974e-02 1.62471821e-02 4.66999991e-02
 1.52359125e-01 1.52799640e-01 1.21714770e-01 9.77993164e-28
 9.22967364e-02 7.02446916e-02 6.84057691e-02 1.42515500e-02
 9.77993164e-28 1.89086408e-02 9.77993164e-28 9.77993164e-28
 2.02760329e-03 9.77993164e-28 9.77993164e-28 9.97888635e-03
 9.77993164e-28 9.77993164e-28 1.50482395e-02]",[0.07996889 0.03373969 0.42341704 0.46287438],[0.25 0.25 0.25 0.25]
4.96607345616139,[0.09332093 0.40519511 0.04524682 0.09978104 0.32460472 0.03185138],0.35447152048768893,1.0,0.3043632428504665,"[3.90500021e-02 3.78361584e-02 2.01859358e-02 2.20220051e-02
 1.80369368e-02 9.83446964e-28 3.15041715e-03 3.85677412e-02
 2.87620679e-02 2.04603932e-02 2.01325978e-02 4.72654507e-02
 1.53195616e-01 1.55260751e-01 1.21404651e-01 9.83446964e-28
 8.87758187e-02 6.54180402e-02 6.88985677e-02 1.79569923e-02
 9.83446964e-28 1.58143245e-02 9.83446964e-28 9.83446964e-28
 8.96680566e-05 9.83446964e-28 9.83446964e-28 5.68288793e-03
 9.83446964e-28 9.83446964e-28 1.20329757e-02]",[0.08128453 0.0302384  0.4225674  0.46590966],[0.25 0.25 0.25 0.25]
4.9935660748103015,[0.09456627 0.4044054  0.04920752 0.1001305  0.31905919 0.03263112],0.35599302472891564,1.0,0.3021999696584528,"[3.55703551e-02 4.02960515e-02 1.97402992e-02 2.37505809e-02
 1.99696034e-02 9.93397393e-28 9.93397393e-28 3.81402446e-02
 2.93479428e-02 2.28081140e-02 2.36242317e-02 4.86526367e-02
 1.55293735e-01 1.59436558e-01 1.23839962e-01 9.93397393e-28
 8.54082741e-02 6.18743168e-02 6.95989168e-02 2.07325624e-02
 9.93397393e-28 1.23392014e-02 9.93397393e-28 9.93397393e-28
 9.93397393e-28 9.93397393e-28 9.93397393e-28 1.40138342e-03
 9.93397393e-28 9.93397393e-28 8.17503050e-03]",[0.08219782 0.02592831 0.42215845 0.46971541],[0.25 0.25 0.25 0.25]
5.031729937385462,[0.09580601 0.40400246 0.05190869 0.09978202 0.31401466 0.03448616],0.3581108580609017,1.0,0.3002988901751394,"[3.18143293e-02 4.26477630e-02 1.86329052e-02 2.50252942e-02
 2.12536848e-02 9.85797247e-28 9.85797247e-28 3.76448256e-02
 3.04304044e-02 2.41254110e-02 2.80287271e-02 4.97934133e-02
 1.55497357e-01 1.61646756e-01 1.24631244e-01 9.85797247e-28
 8.26677989e-02 5.86016131e-02 6.92191525e-02 2.41248379e-02
 9.85797247e-28 9.28439338e-03 9.85797247e-28 9.85797247e-28
 9.85797247e-28 9.85797247e-28 9.85797247e-28 9.85797247e-28
 9.85797247e-28 9.85797247e-28 4.93008904e-03]",[0.08193183 0.02207743 0.4220986  0.47389214],[0.25 0.25 0.25 0.25]
4.993511860268225,[0.09727269 0.40376235 0.05331254 0.09826255 0.30957271 0.03781715],0.3615363024703808,1.0,0.2990131549521852,"[2.66179800e-02 4.45763674e-02 1.79236598e-02 2.63517539e-02
 2.27316639e-02 9.84823964e-28 9.84823964e-28 3.64664375e-02
 3.06557238e-02 2.40036470e-02 3.16984567e-02 5.06586580e-02
 1.53996786e-01 1.63581943e-01 1.25092831e-01 9.84823964e-28
 8.13417316e-02 5.77496498e-02 6.85457281e-02 2.73271651e-02
 9.84823964e-28 7.57699739e-03 9.84823964e-28 9.84823964e-28
 9.84823964e-28 9.84823964e-28 9.84823964e-28 9.84823964e-28
 9.84823964e-28 9.84823964e-28 3.10282101e-03]",[0.08175406 0.01949444 0.42123649 0.477515  ],[0.25 0.25 0.25 0.25]
5.081454630242324,[0.0985468  0.40339462 0.05355592 0.09667055 0.30621301 0.0416191 ],0.3653857075370039,1.0,0.29836816626282586,"[2.23254456e-02 4.75206295e-02 1.68729330e-02 2.56682400e-02
 2.33891569e-02 9.84188093e-28 9.84188093e-28 3.36402281e-02
 3.08331142e-02 2.30877261e-02 3.42026610e-02 4.98760324e-02
 1.52207897e-01 1.64658556e-01 1.24694162e-01 9.84188093e-28
 8.19076934e-02 5.80515037e-02 6.99583022e-02 3.06461914e-02
 9.84188093e-28 7.18447538e-03 9.84188093e-28 9.84188093e-28
 1.09772649e-03 9.84188093e-28 9.84188093e-28 9.84188093e-28
 9.84188093e-28 9.84188093e-28 2.17732505e-03]",[0.08065756 0.0179252  0.42089511 0.48052214],[0.25 0.25 0.25 0.25]
5.076591105600661,[0.09996022 0.40391756 0.05274801 0.09521746 0.30324005 0.0449167 ],0.3690326809332317,1.0,0.2976740077075305,"[1.73787058e-02 5.00329301e-02 1.54302830e-02 2.59967796e-02
 2.30638014e-02 9.81319662e-28 9.81319662e-28 3.02148227e-02
 3.21634886e-02 2.35792487e-02 3.60550084e-02 4.91267745e-02
 1.49746669e-01 1.64068321e-01 1.24230193e-01 9.81319662e-28
 8.25922197e-02 5.91627209e-02 7.09686122e-02 3.45914965e-02
 9.81319662e-28 6.46066190e-03 9.81319662e-28 9.81319662e-28
 2.11229404e-03 9.81319662e-28 9.81319662e-28 9.81319662e-28
 9.81319662e-28 9.81319662e-28 3.02496988e-03]",[0.07944444 0.01587883 0.42072562 0.48395111],[0.25 0.25 0.25 0.25]
4.945961811525736,[0.09959062 0.40445496 0.05113669 0.09246912 0.30211288 0.05023574],0.37287622618990646,1.0,0.2968568041217064,"[1.19679802e-02 5.23787811e-02 1.35939203e-02 2.49510482e-02
 2.21985918e-02 9.86951003e-28 9.86951003e-28 2.74021462e-02
 3.27293875e-02 2.47380928e-02 3.65383270e-02 4.73988892e-02
 1.48818217e-01 1.64372144e-01 1.25434572e-01 9.86951003e-28
 8.36391103e-02 6.04249829e-02 7.13904195e-02 3.83238597e-02
 9.86951003e-28 5.23525352e-03 9.86951003e-28 9.86951003e-28
 3.10061675e-03 9.86951003e-28 9.86951003e-28 9.86951003e-28
 9.86951003e-28 2.29123479e-03 3.07242548e-03]",[0.07673347 0.01509493 0.42063289 0.48753871],[0.25 0.25 0.25 0.25]
