loss,phase1.motifs_prob,phase2.replication_prob,phase2.ung_prob,phase2.short_patch_ber_prob,phase2.lp_ber.profile,phase2.lp_ber.motifs_prob,phase2.mmr.motifs_prob
5.775441884935418,[0.15986395 0.18027211 0.15986395 0.15986395 0.18027211 0.15986395],0.49000000010080486,1.0,0.49000000012055195,"[0.04024577 0.04024577 0.04024577 0.04024577 0.02119816 0.04024577
 0.02119818 0.02119816 0.04024577 0.02119816 0.04024577 0.04024577
 0.02119816 0.04024577 0.04024577 0.02119816 0.04024577 0.04024577
 0.02119816 0.02119816 0.04024577 0.04024577 0.02119816 0.04024577
 0.04024577 0.02119816 0.02119816 0.04024577 0.02119816 0.02119821
 0.04024577]",[0.24 0.24 0.26 0.26],[0.25 0.25 0.25 0.25]
5.620595152991238,[0.15299032 0.19360947 0.15278394 0.15423765 0.19335309 0.15302552],0.48003675052843214,1.0,0.48009531361257324,"[0.04763417 0.03430865 0.04865405 0.04860513 0.01535442 0.04849713
 0.02748961 0.01434062 0.04836895 0.01141426 0.04802858 0.04446851
 0.0140696  0.04655098 0.04807963 0.01099282 0.03338539 0.04300732
 0.02518745 0.01089871 0.04869234 0.04875231 0.01117576 0.04026137
 0.04583512 0.01167188 0.01097674 0.04834069 0.01095746 0.01311134
 0.04088905]",[0.23006491 0.23014434 0.26984182 0.26994893],[0.25 0.25 0.25 0.25]
5.522641479058245,[0.14566584 0.20686826 0.14524883 0.14768447 0.2065516  0.14798099],0.47021725136201953,1.0,0.47027902928949716,"[0.05539773 0.03832162 0.04680667 0.05719363 0.01641284 0.05746847
 0.03318788 0.00697652 0.05141776 0.00464286 0.05198663 0.04209783
 0.01722606 0.04485478 0.05623666 0.00119369 0.02523041 0.04829891
 0.03195358 0.00138739 0.05763235 0.04599272 0.00132456 0.03743576
 0.05345488 0.00353745 0.00244251 0.05690171 0.00097647 0.01569012
 0.03631953]",[0.22019893 0.22049395 0.27941305 0.27989407],[0.25 0.25 0.25 0.25]
5.318373989692459,[0.13823876 0.22069432 0.13791433 0.14078697 0.22008826 0.14227736],0.4607090390537136,1.0,0.46073212879709285,"[6.02316270e-02 3.88367918e-02 3.93437617e-02 6.04765516e-02
 1.08391714e-02 5.68451033e-02 3.52008330e-02 9.55192075e-28
 5.38345757e-02 8.43670091e-03 5.37632391e-02 4.29240282e-02
 1.95387282e-02 4.20126027e-02 6.18199111e-02 9.55192075e-28
 1.59031721e-02 5.21037398e-02 3.59736495e-02 9.55192075e-28
 6.33083168e-02 4.75503636e-02 9.55192075e-28 3.21121427e-02
 5.95632198e-02 9.55192075e-28 9.55192075e-28 6.09777688e-02
 9.55192075e-28 1.55920477e-02 3.28119535e-02]",[0.21059201 0.21110617 0.28887985 0.28942197],[0.25 0.25 0.25 0.25]
5.392182543437171,[0.13134812 0.23370922 0.13026972 0.13534115 0.23356374 0.13576806],0.4511241288749738,1.0,0.45128095977393046,"[6.28737153e-02 3.95013430e-02 3.48839260e-02 6.07118256e-02
 9.64087125e-03 5.51928140e-02 3.91418176e-02 9.48028502e-28
 5.46715995e-02 9.13164161e-03 5.11027087e-02 4.24381390e-02
 2.32821532e-02 3.96967519e-02 6.50855367e-02 9.48028502e-28
 7.60872698e-03 5.47657843e-02 3.81174541e-02 9.48028502e-28
 6.28363377e-02 4.76579795e-02 9.48028502e-28 2.77999232e-02
 6.36482252e-02 9.48028502e-28 9.48028502e-28 6.50270475e-02
 9.48028502e-28 1.77746520e-02 2.74090261e-02]",[0.20097105 0.20186764 0.29869957 0.29846174],[0.25 0.25 0.25 0.25]
5.2512656365586965,[0.12485864 0.24748459 0.12249553 0.12923887 0.24703302 0.12888934],0.44179594384061077,1.0,0.44197336329029674,"[6.56969149e-02 3.83271509e-02 2.83466271e-02 5.71702903e-02
 6.17296406e-03 5.49245809e-02 4.24544997e-02 9.63979085e-28
 5.79786508e-02 9.40159988e-03 4.55453610e-02 4.35005836e-02
 2.62173861e-02 4.06248846e-02 6.99004839e-02 9.63979085e-28
 9.63979085e-28 5.72124779e-02 3.86271342e-02 9.63979085e-28
 6.17118834e-02 5.03160703e-02 9.63979085e-28 2.62714070e-02
 6.93752191e-02 9.63979085e-28 9.63979085e-28 6.87924982e-02
 9.63979085e-28 1.86164174e-02 2.28149147e-02]",[0.19150096 0.19265934 0.30862715 0.30721254],[0.25 0.25 0.25 0.25]
5.237951298928367,[0.11802745 0.26061604 0.11458033 0.12467504 0.26034551 0.12175562],0.4326551426589981,1.0,0.4330173670364692,"[6.73420521e-02 3.42365304e-02 2.30416672e-02 5.42651217e-02
 3.23720731e-03 5.35045322e-02 4.58855775e-02 9.57572000e-28
 6.09611640e-02 1.16023992e-02 4.06417748e-02 4.66342916e-02
 2.98792749e-02 4.17119556e-02 7.11511166e-02 9.57572000e-28
 9.57572000e-28 5.92344060e-02 3.93535635e-02 9.57572000e-28
 5.88179677e-02 5.03135042e-02 9.57572000e-28 2.42993975e-02
 7.35257888e-02 9.57572000e-28 9.57572000e-28 7.01608059e-02
 9.57572000e-28 2.05493431e-02 1.96505584e-02]",[0.1822726  0.18390824 0.31796262 0.31585654],[0.25 0.25 0.25 0.25]
5.493014501624395,[0.11110255 0.27382311 0.10650984 0.12126426 0.27302061 0.11427964],0.423270158798704,1.0,0.42384751116597474,"[6.78407963e-02 3.47712052e-02 2.03375043e-02 5.01002272e-02
 1.40907228e-03 5.41643682e-02 4.89032629e-02 9.60023410e-28
 6.48690216e-02 1.20451822e-02 3.36464828e-02 5.09006664e-02
 2.96782250e-02 4.54105285e-02 7.16342968e-02 9.60023410e-28
 9.60023410e-28 5.88744110e-02 3.81263959e-02 9.60023410e-28
 5.35251805e-02 5.25102067e-02 9.60023410e-28 2.32283028e-02
 7.74009790e-02 9.60023410e-28 2.65669749e-03 7.03955256e-02
 9.60023410e-28 1.75232337e-02 2.00482276e-02]",[0.17293102 0.17500229 0.32786265 0.32420403],[0.25 0.25 0.25 0.25]
5.196109528474832,[0.10438136 0.28744576 0.09828476 0.11708119 0.28627351 0.10653343],0.4140640063557321,1.0,0.4148418329798934,"[6.67937687e-02 3.64560058e-02 1.85930230e-02 4.55534316e-02
 9.69616855e-28 5.65761820e-02 4.77223684e-02 9.69616855e-28
 6.93134835e-02 9.82463820e-03 2.59457293e-02 5.57283270e-02
 3.07989304e-02 5.02201068e-02 7.35895302e-02 9.69616855e-28
 9.69616855e-28 5.95391603e-02 3.87072447e-02 9.69616855e-28
 4.99724927e-02 5.44765029e-02 9.69616855e-28 2.22137421e-02
 7.99810079e-02 9.69616855e-28 4.33730964e-03 7.07232370e-02
 9.69616855e-28 1.43815268e-02 1.85522510e-02]",[0.16362471 0.16631588 0.33723352 0.33282589],[0.25 0.25 0.25 0.25]
5.189132524939866,[0.09916693 0.30086951 0.09013595 0.1117773  0.29959338 0.09845692],0.40500772098012716,1.0,0.40589949215224874,"[6.42063185e-02 3.61284769e-02 1.63568862e-02 3.96403468e-02
 9.69956921e-28 5.98635567e-02 4.58957798e-02 9.69956921e-28
 7.33751063e-02 8.53133207e-03 1.76970488e-02 6.12274410e-02
 3.28094439e-02 5.32402565e-02 7.50043133e-02 9.69956921e-28
 9.69956921e-28 6.00786465e-02 3.96365253e-02 9.69956921e-28
 4.43888037e-02 5.61700310e-02 9.69956921e-28 2.20250265e-02
 8.29072698e-02 9.69956921e-28 7.22178625e-03 7.18564313e-02
 9.69956921e-28 1.23909297e-02 1.93482433e-02]",[0.15439449 0.15743399 0.34694292 0.3412286 ],[0.25 0.25 0.25 0.25]
